event_row_id,parent_event_id,hierarchy_level,asset_id,asset_name,parent_asset_id,plant_id,hub_id,block_id,event_type,root_cause,severity,start_time,end_time,forecast_start_time,actual_start_time,capacity_mw,max_loss_mw,possible_power_before_mw,actual_power_during_mw,event_probability_pct,detection_status,visual_status,tooltip,operator_summary,recommended_action,drilldown_key
EVH_00027_PAV_S6_B01,EVH_00027,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,50,11.98,39.0,27.02,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 12.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00027_PAV_S6_B02,EVH_00027,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,50,12.7,39.0,26.3,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 12.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00027_PAV_S6_B03,EVH_00027,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,50,12.32,39.0,26.68,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 12.3 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00027_PAV_HUB_6,EVH_00027,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,250,41.73,195.0,153.27,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 41.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00027_SOL_PAVAGADA,EVH_00027,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,2050,54.52,1517.0,1462.48,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 54.5 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00027_GRID_PAVAGADA_220KV,EVH_00027,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2020-03-09T14:55:00,2020-03-09T16:35:00,2020-03-09T14:35:00,2020-03-09T15:05:00,2050,53.43,1517.0,1463.57,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 53.4 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00028_PAV_S6_B01,EVH_00028,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,50,16.87,39.0,22.13,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 16.9 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00028_PAV_S6_B02,EVH_00028,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,50,17.59,39.0,21.41,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 17.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00028_PAV_S6_B03,EVH_00028,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,50,17.1,39.0,21.9,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 17.1 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00028_PAV_S6_B04,EVH_00028,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,50,17.34,39.0,21.66,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 17.3 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00028_PAV_HUB_6,EVH_00028,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,250,76.61,195.0,118.39,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 76.6 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00028_SOL_PAVAGADA,EVH_00028,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,2050,88.12,1517.0,1428.88,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 88.1 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00028_GRID_PAVAGADA_220KV,EVH_00028,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2020-05-14T12:45:00,2020-05-14T16:45:00,2020-05-14T12:30:00,2020-05-14T12:45:00,2050,86.36,1517.0,1430.64,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 86.4 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00029_PAV_S2_B01,EVH_00029,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2020-08-18T15:00:00,2020-08-18T16:25:00,2020-08-18T14:55:00,2020-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
EVH_00029_PAV_HUB_2,EVH_00029,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2020-08-18T15:00:00,2020-08-18T16:25:00,2020-08-18T14:55:00,2020-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00029_SOL_PAVAGADA,EVH_00029,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2020-08-18T15:00:00,2020-08-18T16:25:00,2020-08-18T14:55:00,2020-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00029_GRID_PAVAGADA_220KV,EVH_00029,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2020-08-18T15:00:00,2020-08-18T16:25:00,2020-08-18T14:55:00,2020-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00030_PAV_S4_B05,EVH_00030,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2020-10-22T10:30:00,2020-10-22T14:30:00,2020-10-22T10:25:00,2020-10-22T10:30:00,50,7.79,39.0,31.21,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 7.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00030_PAV_HUB_4,EVH_00030,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2020-10-22T10:30:00,2020-10-22T14:30:00,2020-10-22T10:25:00,2020-10-22T10:30:00,250,9.13,195.0,185.87,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 9.1 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00030_SOL_PAVAGADA,EVH_00030,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2020-10-22T10:30:00,2020-10-22T14:30:00,2020-10-22T10:25:00,2020-10-22T10:30:00,2050,11.6,1517.0,1505.4,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 11.6 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00030_GRID_PAVAGADA_220KV,EVH_00030,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2020-10-22T10:30:00,2020-10-22T14:30:00,2020-10-22T10:25:00,2020-10-22T10:30:00,2050,11.37,1517.0,1505.63,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 11.4 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
EVH_00031_PAV_S3_B02,EVH_00031,block,PAV_S3_B02,Hub 3 Block 2,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B02,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,50,11.6,39.0,27.4,86,DETECTED,WATCH,PAV_S3_B02: cloud_ramp_up_after_cloud_clearance | loss 11.6 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B02
EVH_00031_PAV_S3_B03,EVH_00031,block,PAV_S3_B03,Hub 3 Block 3,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B03,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,50,10.62,39.0,28.38,86,DETECTED,WATCH,PAV_S3_B03: cloud_ramp_up_after_cloud_clearance | loss 10.6 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B03
EVH_00031_PAV_S3_B04,EVH_00031,block,PAV_S3_B04,Hub 3 Block 4,PAV_HUB_3,SOL_PAVAGADA,PAV_HUB_3,PAV_S3_B04,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,50,9.9,39.0,29.1,86,DETECTED,WATCH,PAV_S3_B04: cloud_ramp_up_after_cloud_clearance | loss 9.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_S3_B04
EVH_00031_PAV_HUB_3,EVH_00031,hub,PAV_HUB_3,Hub / Segment 3,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,250,35.86,195.0,159.14,86,DETECTED,WATCH,PAV_HUB_3: cloud_ramp_up_after_cloud_clearance | loss 35.9 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,PAV_HUB_3
EVH_00031_SOL_PAVAGADA,EVH_00031,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,2050,48.03,1517.0,1468.97,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_up_after_cloud_clearance | loss 48.0 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,SOL_PAVAGADA
EVH_00031_GRID_PAVAGADA_220KV,EVH_00031,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_3,,cloud_ramp_up_after_cloud_clearance,weather,WATCH,2021-01-05T15:20:00,2021-01-05T17:10:00,2021-01-05T15:00:00,2021-01-05T15:35:00,2050,47.07,1517.0,1469.93,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_up_after_cloud_clearance | loss 47.1 MW | weather,Cloud obstruction clears around Hub 3; forecast P50 rises before actual output catches up.,Prepare reserve release carefully and monitor ramp timing.,GRID_PAVAGADA_220KV
EVH_00032_PAV_S6_B01,EVH_00032,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,50,11.96,39.0,27.04,86,DETECTED,WATCH,PAV_S6_B01: cloud_ramp_down | loss 12.0 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B01
EVH_00032_PAV_S6_B02,EVH_00032,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,50,11.66,39.0,27.34,86,DETECTED,WATCH,PAV_S6_B02: cloud_ramp_down | loss 11.7 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B02
EVH_00032_PAV_S6_B03,EVH_00032,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,50,12.86,39.0,26.14,86,DETECTED,WATCH,PAV_S6_B03: cloud_ramp_down | loss 12.9 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_S6_B03
EVH_00032_PAV_HUB_6,EVH_00032,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,250,40.31,195.0,154.69,86,DETECTED,WATCH,PAV_HUB_6: cloud_ramp_down | loss 40.3 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,PAV_HUB_6
EVH_00032_SOL_PAVAGADA,EVH_00032,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,2050,55.76,1517.0,1461.24,86,DETECTED,WATCH,SOL_PAVAGADA: cloud_ramp_down | loss 55.8 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,SOL_PAVAGADA
EVH_00032_GRID_PAVAGADA_220KV,EVH_00032,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,cloud_ramp_down,weather,WATCH,2021-03-09T14:55:00,2021-03-09T16:35:00,2021-03-09T14:35:00,2021-03-09T15:05:00,2050,54.64,1517.0,1462.36,86,DETECTED,WATCH,GRID_PAVAGADA_220KV: cloud_ramp_down | loss 54.6 MW | weather,Incoming cloud band reduces Hub 6 possible power; uncertainty band widens.,Prepare reserve and adjust intraday expectation.,GRID_PAVAGADA_220KV
EVH_00033_PAV_S6_B01,EVH_00033,block,PAV_S6_B01,Hub 6 Block 1,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B01,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,50,18.29,39.0,20.71,93,DETECTED,ALERT,PAV_S6_B01: grid_curtailment_plateau | loss 18.3 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B01
EVH_00033_PAV_S6_B02,EVH_00033,block,PAV_S6_B02,Hub 6 Block 2,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B02,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,50,16.41,39.0,22.59,93,DETECTED,ALERT,PAV_S6_B02: grid_curtailment_plateau | loss 16.4 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B02
EVH_00033_PAV_S6_B03,EVH_00033,block,PAV_S6_B03,Hub 6 Block 3,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B03,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,50,17.98,39.0,21.02,93,DETECTED,ALERT,PAV_S6_B03: grid_curtailment_plateau | loss 18.0 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B03
EVH_00033_PAV_S6_B04,EVH_00033,block,PAV_S6_B04,Hub 6 Block 4,PAV_HUB_6,SOL_PAVAGADA,PAV_HUB_6,PAV_S6_B04,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,50,18.02,39.0,20.98,93,DETECTED,ALERT,PAV_S6_B04: grid_curtailment_plateau | loss 18.0 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_S6_B04
EVH_00033_PAV_HUB_6,EVH_00033,hub,PAV_HUB_6,Hub / Segment 6,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,250,80.49,195.0,114.51,93,DETECTED,ALERT,PAV_HUB_6: grid_curtailment_plateau | loss 80.5 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,PAV_HUB_6
EVH_00033_SOL_PAVAGADA,EVH_00033,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,2050,106.32,1517.0,1410.68,93,DETECTED,ALERT,SOL_PAVAGADA: grid_curtailment_plateau | loss 106.3 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,SOL_PAVAGADA
EVH_00033_GRID_PAVAGADA_220KV,EVH_00033,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_6,,grid_curtailment_plateau,grid_constraint,ALERT,2021-05-14T12:45:00,2021-05-14T16:45:00,2021-05-14T12:30:00,2021-05-14T12:45:00,2050,104.19,1517.0,1412.81,93,DETECTED,ALERT,GRID_PAVAGADA_220KV: grid_curtailment_plateau | loss 104.2 MW | grid_constraint,Local export limit is active; actual output clips below possible power.,Record curtailment separately from weather forecast error; check PPC/local limit.,GRID_PAVAGADA_220KV
EVH_00034_PAV_S2_B01,EVH_00034,block,PAV_S2_B01,Hub 2 Block 1,PAV_HUB_2,SOL_PAVAGADA,PAV_HUB_2,PAV_S2_B01,scada_stale_signal,data_quality,ALERT,2021-08-18T15:00:00,2021-08-18T16:25:00,2021-08-18T14:55:00,2021-08-18T15:00:00,50,0.0,39.0,39.0,78,DETECTED,ALERT,PAV_S2_B01: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_S2_B01
EVH_00034_PAV_HUB_2,EVH_00034,hub,PAV_HUB_2,Hub / Segment 2,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2021-08-18T15:00:00,2021-08-18T16:25:00,2021-08-18T14:55:00,2021-08-18T15:00:00,250,0.0,195.0,195.0,78,DETECTED,ALERT,PAV_HUB_2: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,PAV_HUB_2
EVH_00034_SOL_PAVAGADA,EVH_00034,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2021-08-18T15:00:00,2021-08-18T16:25:00,2021-08-18T14:55:00,2021-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,SOL_PAVAGADA: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,SOL_PAVAGADA
EVH_00034_GRID_PAVAGADA_220KV,EVH_00034,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_2,,scada_stale_signal,data_quality,ALERT,2021-08-18T15:00:00,2021-08-18T16:25:00,2021-08-18T14:55:00,2021-08-18T15:00:00,2050,0.0,1517.0,1517.0,78,DETECTED,ALERT,GRID_PAVAGADA_220KV: scada_stale_signal | loss 0.0 MW | data_quality,Actual MW tag freezes while resource signal continues moving.,Do not trust stale tag; use last-good value and lower forecast confidence.,GRID_PAVAGADA_220KV
EVH_00035_PAV_S4_B05,EVH_00035,block,PAV_S4_B05,Hub 4 Block 5,PAV_HUB_4,SOL_PAVAGADA,PAV_HUB_4,PAV_S4_B05,inverter_group_derating,equipment,WATCH,2021-10-22T10:30:00,2021-10-22T14:30:00,2021-10-22T10:25:00,2021-10-22T10:30:00,50,8.45,39.0,30.55,81,DETECTED,WATCH,PAV_S4_B05: inverter_group_derating | loss 8.4 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_S4_B05
EVH_00035_PAV_HUB_4,EVH_00035,hub,PAV_HUB_4,Hub / Segment 4,SOL_PAVAGADA,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2021-10-22T10:30:00,2021-10-22T14:30:00,2021-10-22T10:25:00,2021-10-22T10:30:00,250,9.84,195.0,185.16,81,DETECTED,WATCH,PAV_HUB_4: inverter_group_derating | loss 9.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,PAV_HUB_4
EVH_00035_SOL_PAVAGADA,EVH_00035,plant,SOL_PAVAGADA,Pavagada Solar Park,GRID_PAVAGADA_220KV,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2021-10-22T10:30:00,2021-10-22T14:30:00,2021-10-22T10:25:00,2021-10-22T10:30:00,2050,12.8,1517.0,1504.2,81,DETECTED,WATCH,SOL_PAVAGADA: inverter_group_derating | loss 12.8 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,SOL_PAVAGADA
EVH_00035_GRID_PAVAGADA_220KV,EVH_00035,grid,GRID_PAVAGADA_220KV,Pavagada 220kV Pooling Station,,SOL_PAVAGADA,PAV_HUB_4,,inverter_group_derating,equipment,WATCH,2021-10-22T10:30:00,2021-10-22T14:30:00,2021-10-22T10:25:00,2021-10-22T10:30:00,2050,12.54,1517.0,1504.46,81,DETECTED,WATCH,GRID_PAVAGADA_220KV: inverter_group_derating | loss 12.5 MW | equipment,One inverter group derates; resource remains normal but block availability drops.,Inspect inverter group and separate equipment loss from weather error.,GRID_PAVAGADA_220KV
