timestamp,time_label,scenario_id,plant_id,unit_id,horizon,business_name,model_family,actual_mw,forecast_p50_mw,forecast_p10_mw,forecast_p90_mw,error_mw,rolling_nmae_pct,rolling_coverage_pct,rolling_bias_mw,band_width_mw,event_probability,lead_time_minutes,phase_error_minutes,ramp_hit_rate_so_far_pct,scada_quality,met_quality,output_status,root_cause,learning_signal,model_action_code,plain_language_learning,ui_badge
2025-01-05T13:05:00,13:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.267,4.939,2.619,7.258,1.313,1.421,100.0,0.71,18.56,0.1201,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:10:00,13:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.230,4.917,2.596,7.237,1.254,1.446,100.0,0.723,18.56,0.1201,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:15:00,13:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.190,4.893,2.573,7.213,1.188,1.469,100.0,0.734,18.56,0.1202,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:20:00,13:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.148,4.868,2.548,7.188,1.119,1.49,100.0,0.745,18.56,0.1203,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:25:00,13:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.103,4.841,2.522,7.162,1.046,1.509,100.0,0.754,18.56,0.1204,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:30:00,13:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.056,4.813,2.493,7.133,0.972,1.526,100.0,0.763,18.56,0.1206,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:35:00,13:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.008,4.784,2.464,7.104,0.897,1.541,100.0,0.771,18.56,0.1209,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:40:00,13:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.958,4.753,2.433,7.072,0.822,1.555,100.0,0.777,18.56,0.1213,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:45:00,13:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.907,4.720,2.400,7.040,0.75,1.566,100.0,0.783,18.56,0.122,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:50:00,13:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.856,4.686,2.365,7.005,0.68,1.577,100.0,0.788,18.56,0.1229,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T13:55:00,13:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.803,4.650,2.330,6.970,0.614,1.585,100.0,0.793,18.56,0.1244,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:00:00,14:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.752,4.614,2.293,6.934,0.552,1.593,100.0,0.796,18.56,0.1265,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:05:00,14:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.699,4.576,2.256,6.896,0.495,1.599,100.0,0.8,18.56,0.1297,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:10:00,14:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.648,4.537,2.217,6.857,0.442,1.605,100.0,0.802,18.56,0.1344,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:15:00,14:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.596,4.498,2.179,6.819,0.392,1.609,100.0,0.804,18.56,0.1413,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:20:00,14:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.546,4.460,2.140,6.780,0.342,1.612,100.0,0.806,18.56,0.1513,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:25:00,14:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.496,4.423,2.103,6.744,0.29,1.615,100.0,0.807,18.56,0.1659,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:30:00,14:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.447,4.390,2.070,6.710,0.228,1.616,100.0,0.808,18.56,0.1865,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:35:00,14:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.399,4.362,2.042,6.682,0.147,1.616,100.0,0.808,18.56,0.2154,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:40:00,14:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.352,4.343,2.023,6.663,0.033,1.613,100.0,0.806,18.56,0.2544,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:45:00,14:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.306,4.340,2.020,6.660,-0.136,1.612,100.0,0.803,18.56,0.3052,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:50:00,14:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.261,4.359,2.039,6.679,-0.39,1.616,100.0,0.797,18.56,0.368,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T14:55:00,14:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.219,4.412,2.091,6.731,-0.771,1.628,100.0,0.787,18.56,0.441,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T15:00:00,15:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.179,4.511,2.191,6.831,-1.329,1.652,100.0,0.771,18.56,0.52,0,0,55,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T15:05:00,15:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.143,4.674,2.354,6.994,-2.123,1.691,100.0,0.747,18.56,0.599,0,0,55,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T15:10:00,15:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.114,4.912,2.592,7.232,-3.195,1.752,100.0,0.711,18.56,0.672,25,0,55,GOOD,GOOD,NORMAL,normal,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:15:00,15:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.093,5.230,2.910,7.550,-4.547,1.841,100.0,0.66,18.56,0.7348,20,0,55,GOOD,GOOD,NORMAL,normal,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:20:00,15:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.088,5.614,2.249,8.977,-6.104,1.961,100.0,0.593,26.912,0.7856,15,35,55,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:25:00,15:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.103,6.027,2.663,9.391,-7.696,2.114,100.0,0.509,26.912,0.8246,10,35,55,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:30:00,15:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.149,6.421,3.057,9.785,-9.085,2.294,100.0,0.41,26.912,0.8535,5,35,55,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:35:00,15:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.240,6.749,3.385,10.113,-10.037,2.493,100.0,0.301,26.912,0.8741,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:40:00,15:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.388,6.984,3.620,10.348,-10.387,2.699,100.0,0.187,26.912,0.8887,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:45:00,15:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.605,7.122,3.758,10.486,-10.069,2.896,100.0,0.076,26.912,0.8987,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:50:00,15:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.894,7.173,3.809,10.537,-9.117,3.073,100.0,-0.026,26.912,0.9056,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T15:55:00,15:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.242,7.157,3.792,10.521,-7.661,3.218,100.0,-0.113,26.912,0.9103,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:00:00,16:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.612,7.089,3.725,10.453,-5.91,3.325,100.0,-0.182,26.912,0.9135,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:05:00,16:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.959,6.987,3.623,10.351,-4.11,3.394,100.0,-0.234,26.912,0.9156,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:10:00,16:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.239,6.859,3.495,10.223,-2.48,3.427,100.0,-0.269,26.912,0.9171,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:15:00,16:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.428,6.715,3.352,10.079,-1.151,3.432,100.0,-0.29,26.912,0.918,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:20:00,16:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.520,6.560,3.196,9.924,-0.16,3.414,100.0,-0.302,26.912,0.9187,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:25:00,16:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.527,6.396,3.031,9.759,0.526,3.404,100.0,-0.308,26.912,0.9191,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:30:00,16:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.467,6.225,2.861,9.589,0.968,3.402,100.0,-0.309,26.912,0.9194,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:35:00,16:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.357,6.050,2.686,9.414,1.229,3.404,100.0,-0.307,26.912,0.9196,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:40:00,16:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.212,5.871,2.507,9.235,1.364,3.409,100.0,-0.305,26.912,0.9197,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:45:00,16:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,6.042,5.689,2.325,9.053,1.412,3.415,100.0,-0.302,26.912,0.9198,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:50:00,16:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.854,5.503,2.139,8.867,1.403,3.42,100.0,-0.3,26.912,0.9199,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T16:55:00,16:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.654,5.315,1.951,8.679,1.355,3.424,100.0,-0.298,26.912,0.9199,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T17:00:00,17:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.445,5.125,1.760,8.489,1.284,3.426,100.0,-0.296,26.912,0.9199,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T17:05:00,17:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.231,4.931,1.567,8.295,1.196,3.427,100.0,-0.296,26.912,0.92,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T17:10:00,17:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,5.011,4.736,1.372,8.100,1.101,3.427,100.0,-0.296,26.912,0.92,0,35,82,GOOD,GOOD,ANOMALOUS,weather,WIND_RAMP_LEARNED,STEEP_ADJUST,Adjusting wind persistence weights.,WATCH
2025-01-05T17:15:00,17:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.788,4.538,2.219,6.859,1.001,3.425,100.0,-0.297,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:20:00,17:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.564,4.339,2.019,6.659,0.9,3.421,100.0,-0.299,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:25:00,17:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.338,4.137,1.817,6.457,0.802,3.417,100.0,-0.301,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:30:00,17:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,4.110,3.933,1.613,6.253,0.707,3.411,100.0,-0.304,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:35:00,17:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,3.882,3.728,1.408,6.048,0.618,3.405,100.0,-0.307,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:40:00,17:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,3.654,3.520,1.200,5.840,0.536,3.398,100.0,-0.31,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:45:00,17:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,3.426,3.311,0.991,5.631,0.462,3.391,100.0,-0.314,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:50:00,17:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,3.199,3.100,0.780,5.420,0.395,3.383,100.0,-0.318,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T17:55:00,17:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,2.971,2.887,0.567,5.207,0.337,3.376,100.0,-0.322,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:00:00,18:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,2.744,2.672,0.352,4.992,0.286,3.368,100.0,-0.325,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:05:00,18:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,2.518,2.457,0.137,4.777,0.244,3.361,100.0,-0.329,18.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:10:00,18:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,2.291,2.239,0.000,4.559,0.208,3.354,100.0,-0.332,18.237,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:15:00,18:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,2.065,2.021,0.000,4.340,0.179,3.347,100.0,-0.336,17.362,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:20:00,18:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,1.839,1.800,0.000,4.120,0.154,3.341,100.0,-0.339,16.482,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:25:00,18:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,1.613,1.579,0.000,3.899,0.134,3.334,100.0,-0.342,15.596,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:30:00,18:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,1.386,1.357,0.000,3.676,0.117,3.328,100.0,-0.346,14.706,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:35:00,18:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,1.158,1.133,0.000,3.453,0.101,3.321,100.0,-0.349,13.811,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:40:00,18:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,40hour,Day-ahead probabilistic forecast,NWP ensemble weather-to-power + calibration,0.929,0.908,0.000,3.228,0.086,3.314,100.0,-0.352,12.912,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
